,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label,who_label
75,771,111,538,102,"1,64,100,102,538",4,0,1,76.000000,Iowa,Iowa,Iowa,Iowa,3,admin1,,64.0,High-income,100.0,High-income North America,USA_538,US-IA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Iowa,
76,771,111,539,102,"1,64,100,102,539",4,0,1,77.000000,Kansas,Kansas,Kansas,Kansas,3,admin1,,64.0,High-income,100.0,High-income North America,USA_539,US-KS,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Kansas,
77,771,111,540,102,"1,64,100,102,540",4,0,1,78.000000,Kentucky,Kentucky,Kentucky,Kentucky,3,admin1,,64.0,High-income,100.0,High-income North America,USA_540,US-KY,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Kentucky,
78,771,111,541,102,"1,64,100,102,541",4,0,1,79.000000,Louisiana,Louisiana,Louisiana,Louisiana,3,admin1,,64.0,High-income,100.0,High-income North America,USA_541,US-LA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Louisiana,
79,771,111,542,102,"1,64,100,102,542",4,0,1,80.000000,Maine,Maine,Maine,Maine,3,admin1,,64.0,High-income,100.0,High-income North America,USA_542,US-ME,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Maine,
80,771,111,543,102,"1,64,100,102,543",4,0,1,81.000000,Maryland,Maryland,Maryland,Maryland,3,admin1,,64.0,High-income,100.0,High-income North America,USA_543,US-MD,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Maryland,
81,771,111,544,102,"1,64,100,102,544",4,0,1,82.000000,Massachusetts,Massachusetts,Massachusetts,Massachusetts,3,admin1,,64.0,High-income,100.0,High-income North America,USA_544,US-MA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Massachusetts,
82,771,111,545,102,"1,64,100,102,545",4,0,1,83.000000,Michigan,Michigan,Michigan,Michigan,3,admin1,,64.0,High-income,100.0,High-income North America,USA_545,US-MI,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Michigan,
83,771,111,546,102,"1,64,100,102,546",4,0,1,84.000000,Minnesota,Minnesota,Minnesota,Minnesota,3,admin1,,64.0,High-income,100.0,High-income North America,USA_546,US-MN,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Minnesota,
84,771,111,547,102,"1,64,100,102,547",4,0,1,85.000000,Mississippi,Mississippi,Mississippi,Mississippi,3,admin1,,64.0,High-income,100.0,High-income North America,USA_547,US-MS,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Mississippi,
85,771,111,548,102,"1,64,100,102,548",4,0,1,86.000000,Missouri,Missouri,Missouri,Missouri,3,admin1,,64.0,High-income,100.0,High-income North America,USA_548,US-MO,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Missouri,
86,771,111,549,102,"1,64,100,102,549",4,0,1,87.000000,Montana,Montana,Montana,Montana,3,admin1,,64.0,High-income,100.0,High-income North America,USA_549,US-MT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Montana,
87,771,111,550,102,"1,64,100,102,550",4,0,1,88.000000,Nebraska,Nebraska,Nebraska,Nebraska,3,admin1,,64.0,High-income,100.0,High-income North America,USA_550,US-NE,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Nebraska,
88,771,111,551,102,"1,64,100,102,551",4,0,1,89.000000,Nevada,Nevada,Nevada,Nevada,3,admin1,,64.0,High-income,100.0,High-income North America,USA_551,US-NV,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Nevada,
89,771,111,552,102,"1,64,100,102,552",4,0,1,90.000000,New Hampshire,New Hampshire,New Hampshire,New Hampshire,3,admin1,,64.0,High-income,100.0,High-income North America,USA_552,US-NH,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,New Hampshire,
90,771,111,553,102,"1,64,100,102,553",4,0,1,91.000000,New Jersey,New Jersey,New Jersey,New Jersey,3,admin1,,64.0,High-income,100.0,High-income North America,USA_553,US-NJ,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,New Jersey,
91,771,111,554,102,"1,64,100,102,554",4,0,1,92.000000,New Mexico,New Mexico,New Mexico,New Mexico,3,admin1,,64.0,High-income,100.0,High-income North America,USA_554,US-NM,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,New Mexico,
92,771,111,555,102,"1,64,100,102,555",4,0,1,93.000000,New York,New York,New York,New York,3,admin1,,64.0,High-income,100.0,High-income North America,USA_555,US-NY,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,New York,
93,771,111,556,102,"1,64,100,102,556",4,0,1,94.000000,North Carolina,North Carolina,N Carolina,North Carolina,3,admin1,,64.0,High-income,100.0,High-income North America,USA_556,US-NC,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,North Carolina,
94,771,111,557,102,"1,64,100,102,557",4,0,1,95.000000,North Dakota,North Dakota,N Dakota,North Dakota,3,admin1,,64.0,High-income,100.0,High-income North America,USA_557,US-ND,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,North Dakota,
95,771,111,558,102,"1,64,100,102,558",4,0,1,96.000000,Ohio,Ohio,Ohio,Ohio,3,admin1,,64.0,High-income,100.0,High-income North America,USA_558,US-OH,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Ohio,
96,771,111,559,102,"1,64,100,102,559",4,0,1,97.000000,Oklahoma,Oklahoma,Oklahoma,Oklahoma,3,admin1,,64.0,High-income,100.0,High-income North America,USA_559,US-OK,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Oklahoma,
97,771,111,560,102,"1,64,100,102,560",4,0,1,98.000000,Oregon,Oregon,Oregon,Oregon,3,admin1,,64.0,High-income,100.0,High-income North America,USA_560,US-OR,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Oregon,
98,771,111,561,102,"1,64,100,102,561",4,0,1,99.000000,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,3,admin1,,64.0,High-income,100.0,High-income North America,USA_561,US-PA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Pennsylvania,
99,771,111,562,102,"1,64,100,102,562",4,0,1,100.000000,Rhode Island,Rhode Island,Rhode Island,Rhode Island,3,admin1,,64.0,High-income,100.0,High-income North America,USA_562,US-RI,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Rhode Island,
100,771,111,563,102,"1,64,100,102,563",4,0,1,101.000000,South Carolina,South Carolina,S Carolina,South Carolina,3,admin1,,64.0,High-income,100.0,High-income North America,USA_563,US-SC,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,South Carolina,
101,771,111,564,102,"1,64,100,102,564",4,0,1,102.000000,South Dakota,South Dakota,S Dakota,South Dakota,3,admin1,,64.0,High-income,100.0,High-income North America,USA_564,US-SD,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,South Dakota,
102,771,111,565,102,"1,64,100,102,565",4,0,1,103.000000,Tennessee,Tennessee,Tennessee,Tennessee,3,admin1,,64.0,High-income,100.0,High-income North America,USA_565,US-TN,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Tennessee,
103,771,111,566,102,"1,64,100,102,566",4,0,1,104.000000,Texas,Texas,Texas,Texas,3,admin1,,64.0,High-income,100.0,High-income North America,USA_566,US-TX,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Texas,
104,771,111,567,102,"1,64,100,102,567",4,0,1,105.000000,Utah,Utah,Utah,Utah,3,admin1,,64.0,High-income,100.0,High-income North America,USA_567,US-UT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Utah,
105,771,111,568,102,"1,64,100,102,568",4,0,1,106.000000,Vermont,Vermont,Vermont,Vermont,3,admin1,,64.0,High-income,100.0,High-income North America,USA_568,US-VT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Vermont,
106,771,111,569,102,"1,64,100,102,569",4,0,1,107.000000,Virginia,Virginia,Virginia,Virginia,3,admin1,,64.0,High-income,100.0,High-income North America,USA_569,US-VA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Virginia,
107,771,111,570,102,"1,64,100,102,570",4,0,0,108.000000,Washington,Washington,Washington,Washington,3,admin1,,64.0,High-income,100.0,High-income North America,USA_570,US-WA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Washington,
108,771,111,60886,570,"1,64,100,102,570,60886",5,0,1,109.000000,King and Snohomish Counties,King and Snohomish Counties,King and Snohomish Counties,King and Snohomish Counties,18,covid-19,,64.0,High-income,100.0,High-income North America,USA_60886,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
109,771,111,3539,570,"1,64,100,102,570,3539",5,0,1,110.000000,Spokane County,Spokane County,Spokane,Spokane County,4,admin2,,64.0,High-income,100.0,High-income North America,USA_3539,53063,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
110,771,111,60887,570,"1,64,100,102,570,60887",5,0,1,111.000000,"Washington except for King, Snohomish, and Spokane Counties","Washington except for King, Snohomish, and Spokane Counties","Washington except for King, Snohomish, and Spokane Counties","Washington except for King, Snohomish, and Spokane Counties",18,covid-19,,64.0,High-income,100.0,High-income North America,USA_60887,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
111,771,111,571,102,"1,64,100,102,571",4,0,1,112.000000,West Virginia,West Virginia,W Virginia,West Virginia,3,admin1,,64.0,High-income,100.0,High-income North America,USA_571,US-WV,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,West Virginia,
112,771,111,572,102,"1,64,100,102,572",4,0,1,113.000000,Wisconsin,Wisconsin,Wisconsin,Wisconsin,3,admin1,,64.0,High-income,100.0,High-income North America,USA_572,US-WI,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Wisconsin,
113,771,111,573,102,"1,64,100,102,573",4,0,1,114.000000,Wyoming,Wyoming,Wyoming,Wyoming,3,admin1,,64.0,High-income,100.0,High-income North America,USA_573,US-WY,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Wyoming,
114,771,111,96,64,"1,64,96",2,0,0,115.000000,Southern Latin America,Southern Latin America,S Latin Am,Southern Latin America,6,region,,64.0,High-income,96.0,Southern Latin America,R13,R13,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Southern Latin America,Southern Latin America
115,771,111,97,96,"1,64,96,97",3,0,1,116.000000,Argentina,Argentina,Argentina,Argentina,2,admin0,ARG,64.0,High-income,96.0,Southern Latin America,ARG,ARG,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Argentina,Argentine Republic
116,771,111,98,96,"1,64,96,98",3,0,1,117.000000,Chile,Chile,Chile,Chile,2,admin0,CHL,64.0,High-income,96.0,Southern Latin America,CHL,CHL,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Chile,Republic of Chile
117,771,111,99,96,"1,64,96,99",3,0,1,118.000000,Uruguay,Uruguay,Uruguay,Uruguay,2,admin0,URY,64.0,High-income,96.0,Southern Latin America,URY,URY,0,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Uruguay,Eastern Republic of Uruguay
118,771,111,73,64,"1,64,73",2,0,0,119.000000,Western Europe,Western Europe,W Europe,Western Europe,6,region,,64.0,High-income,73.0,Western Europe,R10,R10,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Western Europe,Western Europe
119,771,111,74,73,"1,64,73,74",3,0,1,120.000000,Andorra,Andorra,Andorra,Andorra,2,admin0,AND,64.0,High-income,73.0,Western Europe,AND,AND,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Andorra,Principality of Andorra
120,771,111,75,73,"1,64,73,75",3,0,1,121.000000,Austria,Austria,Austria,Austria,2,admin0,AUT,64.0,High-income,73.0,Western Europe,AUT,AUT,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Austria,Republic of Austria
121,771,111,76,73,"1,64,73,76",3,0,1,122.000000,Belgium,Belgium,Belgium,Belgium,2,admin0,BEL,64.0,High-income,73.0,Western Europe,BEL,BEL,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Belgium,Kingdom of Belgium
122,771,111,77,73,"1,64,73,77",3,0,1,123.000000,Cyprus,Cyprus,Cyprus,Cyprus,2,admin0,CYP,64.0,High-income,73.0,Western Europe,CYP,CYP,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Cyprus,Republic of Cyprus
123,771,111,78,73,"1,64,73,78",3,0,1,124.000000,Denmark,Denmark,Denmark,Denmark,2,admin0,DNK,64.0,High-income,73.0,Western Europe,DNK,DNK,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Denmark,Kingdom of Denmark
124,771,111,79,73,"1,64,73,79",3,0,1,125.000000,Finland,Finland,Finland,Finland,2,admin0,FIN,64.0,High-income,73.0,Western Europe,FIN,FIN,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Finland,Republic of Finland
125,771,111,80,73,"1,64,73,80",3,0,1,126.000000,France,France,France,France,2,admin0,FRA,64.0,High-income,73.0,Western Europe,FRA,FRA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,France,French Republic
126,771,111,81,73,"1,64,73,81",3,0,0,127.000000,Germany,Germany,Germany,Germany,2,admin0,DEU,64.0,High-income,73.0,Western Europe,DEU,DEU,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Germany,Federal Republic of Germany
127,771,111,60377,81,"1,64,73,81,60377",4,0,1,128.000000,Baden-Württemberg,Baden-Wurttemberg,Baden-Wurttemberg,Baden-Württemberg,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60377,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
128,771,111,60378,81,"1,64,73,81,60378",4,0,1,129.000000,Bavaria,Bavaria,Bavaria,Bavaria,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60378,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
129,771,111,60379,81,"1,64,73,81,60379",4,0,1,130.000000,Berlin,Berlin,Berlin,Berlin,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60379,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
130,771,111,60380,81,"1,64,73,81,60380",4,0,1,131.000000,Brandenburg,Brandenburg,Brandenburg,Brandenburg,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60380,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
131,771,111,60381,81,"1,64,73,81,60381",4,0,1,132.000000,Bremen,Bremen,Bremen,Bremen,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60381,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
132,771,111,60382,81,"1,64,73,81,60382",4,0,1,133.000000,Hamburg,Hamburg,Hamburg,Hamburg,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60382,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
133,771,111,60383,81,"1,64,73,81,60383",4,0,1,134.000000,Hesse,Hesse,Hesse,Hesse,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60383,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
134,771,111,60384,81,"1,64,73,81,60384",4,0,1,135.000000,Lower Saxony,Lower Saxony,Lower Saxony,Lower Saxony,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60384,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
135,771,111,60385,81,"1,64,73,81,60385",4,0,1,136.000000,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60385,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
136,771,111,60386,81,"1,64,73,81,60386",4,0,1,137.000000,North Rhine-Westphalia,North Rhine-Westphalia,North Rhine-Westphalia,North Rhine-Westphalia,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60386,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
137,771,111,60387,81,"1,64,73,81,60387",4,0,1,138.000000,Rhineland-Palatinate,Rhineland-Palatinate,Rhineland-Palatinate,Rhineland-Palatinate,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60387,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
138,771,111,60388,81,"1,64,73,81,60388",4,0,1,139.000000,Saarland,Saarland,Saarland,Saarland,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60388,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
139,771,111,60390,81,"1,64,73,81,60390",4,0,1,140.000000,Saxony,Saxony,Saxony,Saxony,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60390,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
140,771,111,60389,81,"1,64,73,81,60389",4,0,1,141.000000,Saxony-Anhalt,Saxony-Anhalt,Saxony-Anhalt,Saxony-Anhalt,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60389,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
141,771,111,60391,81,"1,64,73,81,60391",4,0,1,142.000000,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60391,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
142,771,111,60392,81,"1,64,73,81,60392",4,0,1,143.000000,Thuringia,Thuringia,Thuringia,Thuringia,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60392,,,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,,
143,771,111,82,73,"1,64,73,82",3,0,1,144.000000,Greece,Greece,Greece,Greece,2,admin0,GRC,64.0,High-income,73.0,Western Europe,GRC,GRC,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Greece,Hellenic Republic
144,771,111,83,73,"1,64,73,83",3,0,1,145.000000,Iceland,Iceland,Iceland,Iceland,2,admin0,ISL,64.0,High-income,73.0,Western Europe,ISL,ISL,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Iceland,Republic of Iceland
145,771,111,84,73,"1,64,73,84",3,0,1,146.000000,Ireland,Ireland,Ireland,Ireland,2,admin0,IRL,64.0,High-income,73.0,Western Europe,IRL,IRL,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Ireland,Ireland
146,771,111,85,73,"1,64,73,85",3,0,1,147.000000,Israel,Israel,Israel,Israel,2,admin0,ISR,64.0,High-income,73.0,Western Europe,ISR,ISR,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Israel,State of Israel
147,771,111,86,73,"1,64,73,86",3,0,0,148.000000,Italy,Italy,Italy,Italy,2,admin0,ITA,64.0,High-income,73.0,Western Europe,ITA,ITA,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Italy,Republic of Italy
148,771,111,35507,86,"1,64,73,86,35507",4,0,1,149.000000,Abruzzo,Abruzzo,Abruzzo,Abruzzo,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35507,IT-65,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Abruzzo,
149,771,111,35511,86,"1,64,73,86,35511",4,0,1,150.000000,Basilicata,Basilicata,Basilicata,Basilicata,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35511,IT-77,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Basilicata,
150,771,111,35512,86,"1,64,73,86,35512",4,0,1,151.000000,Calabria,Calabria,Calabria,Calabria,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35512,IT-78,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Calabria,
151,771,111,35509,86,"1,64,73,86,35509",4,0,1,152.000000,Campania,Campania,Campania,Campania,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35509,IT-72,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Campania,
152,771,111,35502,86,"1,64,73,86,35502",4,0,1,153.000000,Emilia-Romagna,Emilia-Romagna,Emilia-Romagna,Emilia-Romagna,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35502,IT-45,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Emilia-Romagna,
153,771,111,35501,86,"1,64,73,86,35501",4,0,1,154.000000,Friuli-Venezia Giulia,Friuli-Venezia Giulia,Friuli-Venezia Giulia,Friuli-Venezia Giulia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35501,IT-36,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Friuli-Venezia Giulia,
154,771,111,35506,86,"1,64,73,86,35506",4,0,1,155.000000,Lazio,Lazio,Lazio,Lazio,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35506,IT-62,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Lazio,
155,771,111,35496,86,"1,64,73,86,35496",4,0,1,156.000000,Liguria,Liguria,Liguria,Liguria,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35496,IT-42,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Liguria,
156,771,111,35497,86,"1,64,73,86,35497",4,0,1,157.000000,Lombardia,Lombardia,Lombardia,Lombardia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35497,IT-25,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Lombardia,
157,771,111,35505,86,"1,64,73,86,35505",4,0,1,158.000000,Marche,Marche,Marche,Marche,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35505,IT-57,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Marche,
158,771,111,35508,86,"1,64,73,86,35508",4,0,1,159.000000,Molise,Molise,Molise,Molise,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35508,IT-67,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Molise,
159,771,111,35494,86,"1,64,73,86,35494",4,0,1,160.000000,Piemonte,Piemonte,Piemonte,Piemonte,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35494,IT-21,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Piemonte,
160,771,111,35498,86,"1,64,73,86,35498",4,0,1,161.000000,Provincia autonoma di Bolzano,Provincia autonoma di Bolzano,Prov. autonoma di Bolzano,Prov. autonoma di Bolzano,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35498,IT-BZ,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Prov. autonoma di Bolzano,
161,771,111,35499,86,"1,64,73,86,35499",4,0,1,162.000000,Provincia autonoma di Trento,Provincia autonoma di Trento,Prov. autonoma di Trento,Provincia autonoma di Trento,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35499,IT-TN,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Prov. autonoma di Trento,
162,771,111,35510,86,"1,64,73,86,35510",4,0,1,163.000000,Puglia,Puglia,Puglia,Puglia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35510,IT-75,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Puglia,
163,771,111,35514,86,"1,64,73,86,35514",4,0,1,164.000000,Sardegna,Sardegna,Sardegna,Sardegna,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35514,IT-88,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Sardegna,
164,771,111,35513,86,"1,64,73,86,35513",4,0,1,165.000000,Sicilia,Sicilia,Sicilia,Sicilia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35513,IT-82,1,2020-08-17 14:21:48,,2020-08-17 14:21:48,2020-08-17 14:21:48,ferdid06,INSERT,Sicilia,
